[2023-03-23 18:55:45]	core	INFO	transition_post_status	{"post_type":"fair__schedule","ID":336,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"cf967c8","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:03:37]	core	INFO	transition_post_status	{"post_type":"page","ID":337,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"5938959","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:01]	core	INFO	transition_post_status	{"post_type":"page","ID":337,"new_status":"publish","old_status":"auto-draft","post_author":5}	{"uid":"693934a","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:01]	core	INFO	transition_post_status	{"post_type":"revision","ID":338,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"693934a","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:07]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"cb5776e","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:09]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"66e5e96","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:15]	core	INFO	insert_term	{"taxonomy":"nav_menu","term_id":65}	{"uid":"3940063","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:20]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":339,"new_status":"draft","old_status":"new","post_author":5}	{"uid":"30be81f","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:20]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":340,"new_status":"draft","old_status":"new","post_author":5}	{"uid":"30be81f","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:20]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":341,"new_status":"draft","old_status":"new","post_author":5}	{"uid":"30be81f","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:26]	core	INFO	update_term	{"taxonomy":"nav_menu","term_id":65}	{"uid":"0f3e67e","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:26]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":339,"new_status":"publish","old_status":"draft","post_author":5}	{"uid":"0f3e67e","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:26]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":340,"new_status":"publish","old_status":"draft","post_author":5}	{"uid":"0f3e67e","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:26]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":341,"new_status":"publish","old_status":"draft","post_author":5}	{"uid":"0f3e67e","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:04:40]	core	INFO	transition_post_status	{"post_type":"revision","ID":342,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"1ebf1ec","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:05:23]	core	INFO	transition_post_status	{"post_type":"qms4","ID":343,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"054fc87","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:05:35]	core	INFO	transition_post_status	{"post_type":"qms4","ID":344,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"63075eb","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:05:39]	core	INFO	transition_post_status	{"post_type":"qms4","ID":345,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"4902ee9","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:05:43]	core	INFO	transition_post_status	{"post_type":"qms4","ID":345,"new_status":"draft","old_status":"auto-draft","post_author":5}	{"uid":"66f5e24","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:06:16]	core	INFO	transition_post_status	{"post_type":"qms4","ID":345,"new_status":"draft","old_status":"draft","post_author":5}	{"uid":"65502ef","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:06:19]	core	INFO	transition_post_status	{"post_type":"page","ID":337,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"a0a647f","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:07:45]	core	INFO	transition_post_status	{"post_type":"page","ID":337,"new_status":"trash","old_status":"publish","post_author":5}	{"uid":"a1e2d1d","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:07:47]	core	INFO	transition_post_status	{"post_type":"page","ID":346,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"b47b32c","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:07:55]	core	INFO	transition_post_status	{"post_type":"page","ID":347,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"e6e2949","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:08:06]	core	INFO	transition_post_status	{"post_type":"page","ID":347,"new_status":"publish","old_status":"auto-draft","post_author":5}	{"uid":"74004e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:08:06]	core	INFO	transition_post_status	{"post_type":"revision","ID":348,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"74004e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:11:55]	core	INFO	transition_post_status	{"post_type":"page","ID":347,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"9390229","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:11:55]	core	INFO	transition_post_status	{"post_type":"revision","ID":349,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"9390229","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:12:10]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":350,"new_status":"draft","old_status":"new","post_author":5}	{"uid":"711db87","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:12:13]	core	INFO	update_term	{"taxonomy":"nav_menu","term_id":65}	{"uid":"f00de43","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:12:13]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":350,"new_status":"publish","old_status":"draft","post_author":5}	{"uid":"f00de43","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:12:13]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":340,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"f00de43","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:12:13]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":341,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"f00de43","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:12:13]	core	INFO	delete_post	{"post_type":"nav_menu_item","ID":339,"post_author":5}	{"uid":"f00de43","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:12:48]	core	INFO	transition_post_status	{"post_type":"revision","ID":351,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"069afed","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:13:10]	core	INFO	transition_post_status	{"post_type":"qms4","ID":345,"new_status":"publish","old_status":"draft","post_author":5}	{"uid":"d4b3c67","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:13:32]	core	INFO	transition_post_status	{"post_type":"event","ID":352,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"928b358","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:14]	core	INFO	transition_post_status	{"post_type":"event","ID":352,"new_status":"publish","old_status":"auto-draft","post_author":5}	{"uid":"f3dee7d","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:14]	core	INFO	transition_post_status	{"post_type":"event","ID":352,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"58f7077","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:14]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":353,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"58f7077","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:14]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":354,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"58f7077","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:14]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":355,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"58f7077","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:14]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":356,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"58f7077","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:22]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"572dae7","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:42]	core	INFO	transition_post_status	{"post_type":"event","ID":352,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"d0f8370","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:42]	core	INFO	transition_post_status	{"post_type":"event","ID":352,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"82b1cb3","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:42]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":353,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"82b1cb3","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:42]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":354,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"82b1cb3","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:42]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":355,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"82b1cb3","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:14:42]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":356,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"82b1cb3","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:16:56]	core	INFO	transition_post_status	{"post_type":"event","ID":352,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"8bb00ce","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:16:57]	core	INFO	transition_post_status	{"post_type":"event","ID":352,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"feff379","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:16:57]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":353,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"feff379","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:16:57]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":354,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"feff379","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:16:57]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":355,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"feff379","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:16:57]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":356,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"feff379","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:16:57]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":357,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"feff379","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:17:23]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"80e4018","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:17:46]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"03110a7","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:17:47]	core	INFO	transition_post_status	{"post_type":"revision","ID":359,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"cfe43a5","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:18:05]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"auto-draft","post_author":5}	{"uid":"e5be8a0","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:18:05]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"3e4dd44","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:18:12]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"8a50fe3","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:19:48]	core	INFO	transition_post_status	{"post_type":"revision","ID":361,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"885b8dc","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:19:54]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"06b9158","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:19:54]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"23d8031","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:19:54]	core	INFO	delete_post	{"post_type":"revision","ID":361,"post_author":5}	{"uid":"dcbb46e","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:17]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"fca3ab2","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:20]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"e1a8e49","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:26]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"efe9456","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:26]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"eca3095","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:26]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":362,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"eca3095","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:26]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":363,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"eca3095","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:26]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":364,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"eca3095","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:26]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":365,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"eca3095","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:35]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"3a46bcc","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:35]	core	INFO	transition_post_status	{"post_type":"event","ID":358,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"62123e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:35]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":362,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"62123e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:35]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":363,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"62123e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:35]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":364,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"62123e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:35]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":365,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"62123e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 19:20:35]	core	INFO	transition_post_status	{"post_type":"event__schedule","ID":366,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"62123e1","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 21:58:54]	core	INFO	register_user	{"ID":5,"user_login":"admin"}	{"uid":"2630a1f","current_user_id":0,"current_user_login":false}
[2023-03-23 21:58:54]	core	INFO	register_user	{"ID":6,"user_login":"admin"}	{"uid":"b81158a","current_user_id":0,"current_user_login":false}
[2023-03-23 21:59:16]	core	INFO	login	{"ID":5,"user_login":"admin"}	{"uid":"2087937","current_user_id":0,"current_user_login":false}
[2023-03-23 22:00:50]	core	INFO	transition_post_status	{"post_type":"page","ID":521,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"0641ae3","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:06]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"dc6bc23","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:12]	core	INFO	transition_post_status	{"post_type":"page","ID":521,"new_status":"publish","old_status":"auto-draft","post_author":5}	{"uid":"976dc72","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:12]	core	INFO	transition_post_status	{"post_type":"revision","ID":522,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"976dc72","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:13]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"008978f","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:15]	core	INFO	transition_post_status	{"post_type":"page","ID":521,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"56c955c","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:34]	core	INFO	transition_post_status	{"post_type":"page","ID":521,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"c29a2d9","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:34]	core	INFO	transition_post_status	{"post_type":"revision","ID":523,"new_status":"inherit","old_status":"new","post_author":5}	{"uid":"c29a2d9","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:35]	core	INFO	transition_post_status	{"post_type":"page","ID":521,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"72567f7","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:48]	core	INFO	insert_term	{"taxonomy":"nav_menu","term_id":79}	{"uid":"16293ac","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:54]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":524,"new_status":"draft","old_status":"new","post_author":5}	{"uid":"cef7f57","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:57]	core	INFO	update_term	{"taxonomy":"nav_menu","term_id":79}	{"uid":"92cd2dd","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:01:57]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":524,"new_status":"publish","old_status":"draft","post_author":5}	{"uid":"92cd2dd","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:02:19]	core	INFO	update_term	{"taxonomy":"nav_menu","term_id":79}	{"uid":"d2e7d75","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:02:19]	core	INFO	transition_post_status	{"post_type":"nav_menu_item","ID":524,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"d2e7d75","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:02:49]	core	INFO	profile_update	{"ID":5,"user_login":"admin"}	{"uid":"1b5bbc6","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:02]	core	INFO	transition_post_status	{"post_type":"fair","ID":220,"new_status":"publish","old_status":"publish","post_author":4}	{"uid":"fa5df1a","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:04]	core	INFO	transition_post_status	{"post_type":"fair","ID":220,"new_status":"publish","old_status":"publish","post_author":4}	{"uid":"f132847","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:04]	core	INFO	transition_post_status	{"post_type":"fair__schedule","ID":221,"new_status":"publish","old_status":"publish","post_author":4}	{"uid":"f132847","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:04]	core	INFO	transition_post_status	{"post_type":"fair__schedule","ID":222,"new_status":"publish","old_status":"publish","post_author":4}	{"uid":"f132847","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:04]	core	INFO	transition_post_status	{"post_type":"fair__schedule","ID":223,"new_status":"publish","old_status":"publish","post_author":4}	{"uid":"f132847","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:04]	core	INFO	transition_post_status	{"post_type":"fair__schedule","ID":525,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"f132847","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:04]	core	INFO	transition_post_status	{"post_type":"fair__schedule","ID":526,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"f132847","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:04]	core	INFO	transition_post_status	{"post_type":"fair__schedule","ID":527,"new_status":"publish","old_status":"new","post_author":5}	{"uid":"f132847","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:03:21]	core	INFO	transition_post_status	{"post_type":"fair","ID":528,"new_status":"auto-draft","old_status":"new","post_author":5}	{"uid":"22b5afa","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:04:22]	core	INFO	transition_post_status	{"post_type":"fair","ID":528,"new_status":"publish","old_status":"auto-draft","post_author":5}	{"uid":"c32597d","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:04:24]	core	INFO	transition_post_status	{"post_type":"fair","ID":528,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"8d82322","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:04:34]	core	INFO	transition_post_status	{"post_type":"fair","ID":528,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"18cd00e","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:04:36]	core	INFO	transition_post_status	{"post_type":"fair","ID":528,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"2475c11","current_user_id":5,"current_user_login":"admin"}
[2023-03-23 22:04:50]	core	INFO	transition_post_status	{"post_type":"fair","ID":528,"new_status":"publish","old_status":"publish","post_author":5}	{"uid":"56baa5e","current_user_id":5,"current_user_login":"admin"}
